index,start_time,end_time,speaker,original_telugu,transliteration
1487,"01:11:11,757","01:11:12,057",speaker_25,అన్న.,anna.
1488,"01:11:13,118","01:11:14,088",speaker_24,నువ్వు suicide ఏం చేసుకోనక్కర్లేదమ్మా.,nuvvu suicide yem chesukonakkarledhammaa.
1489,"01:11:14,738","01:11:15,637",speaker_24,Your father will take care.,Your father will take care.
1490,"01:11:16,497","01:11:16,957",speaker_24,Bye bye.,Bye bye.
1491,"01:11:29,118","01:11:29,468",speaker_24,అల్లుడు.,alludu.
1492,"01:11:33,997","01:11:34,347",speaker_24,ఎక్కడికి?,yekkadiki?
1493,"01:11:38,057","01:11:38,297",speaker_24,దమ్.,dham.
1494,"01:11:39,618","01:11:40,418",speaker_24,లైట్ అది ఇవానా?,light adhi ivaanaa?
1495,"01:11:56,377","01:11:57,438",speaker_25,ఆయన్ని వెళ్ళొద్దని చెప్పు కుందనా.,aayanni vellodhdhani cheppu kundhanaa.
1496,"01:11:58,198","01:11:59,438",speaker_25,ఒకటి రేపు ఈ పెళ్లి అయినా జరగాలి,okati repu ee pelli ayinaa jaragaali
1497,"01:12:00,217","01:12:01,278",speaker_25,లేదా మనమైనా చావాలి.,ledhaa manamainaa chaavaali.
1498,"01:12:03,677","01:12:04,837",speaker_26,గగన్ గురించి నాకు తెలుసు.,gagan gurinchi naaku thelusu.
1499,"01:12:05,438","01:12:06,858",speaker_26,నా life risk లో పెట్టి ఆడు వెళ్ళడు.,naa life risk lo petti aadu velladu.
1500,"01:12:43,768","01:12:45,118",speaker_11,అంతులేని ప్రేమను,anthuleni premanu
1501,"01:12:45,177","01:12:45,528",speaker_11,లోపల,lopala
1502,"01:12:46,158","01:12:46,508",speaker_11,దాచుకున్నే,dhaachukunne
1503,"01:12:47,518","01:12:48,368",speaker_11,తందు తేలనిదా.,thandhu thelanidhaa.
1504,"01:12:50,587","01:12:51,568",speaker_11,గొంతు దాటి,gonthu dhaati
1505,"01:12:51,618","01:12:51,968",speaker_11,వెళ్ళ,vella
1506,"01:12:52,318","01:12:52,668",speaker_11,కాగిన,kaagina
1507,"01:12:53,478","01:12:53,828",speaker_11,ప్రేమను,premanu
1508,"01:12:54,578","01:12:54,928",speaker_11,ఆపిన,aapina
1509,"01:12:55,337","01:12:55,688",speaker_11,దెవరట,dhevarata
1510,"01:12:56,318","01:12:56,668",speaker_11,నేనేనా.,nenenaa.
1511,"01:12:57,858","01:12:58,448",speaker_11,నా మాటు,naa maatu
1512,"01:12:58,778","01:12:59,347",speaker_11,నా బాధకు,naa baadhaku
1513,"01:12:59,917","01:13:00,268",speaker_11,మాటల,maatala
1514,"01:13:00,858","01:13:01,208",speaker_11,క్యూరువ,kyooruva
1515,"01:13:01,698","01:13:02,968",speaker_11,కన్ను కన్ను కలలకు,kannu kannu kalalaku
1516,"01:13:03,597","01:13:03,948",speaker_11,oxygen,oxygen
1517,"01:13:04,478","01:13:04,828",speaker_11,సోరువ,soruva
1518,"01:13:05,537","01:13:05,887",speaker_11,ఆరవారవ,aaravaarava
1519,"01:13:07,337","01:13:07,688",speaker_11,ప్రాణవు,praanavu
1520,"01:13:08,297","01:13:08,648",speaker_11,నీవత,neevatha
1521,"01:13:09,217","01:13:10,528",speaker_11,నా జత కాకున్నా.,naa jatha kaakunnaa.
1522,"01:13:12,618","01:13:13,228",speaker_11,నా మనసును,naa manasunu
1523,"01:13:13,797","01:13:14,148",speaker_11,నడిపిన,nadipina
1524,"01:13:35,639","01:13:36,239",speaker_9,రేయ్ బయట,rey bayata
1525,"01:13:36,289","01:13:38,090",speaker_9,నాతో పెళ్లి వద్దని చెప్పి కోటు వేసుకుని ఎక్కడికి వెళ్తున్నావ్,naatho pelli vadhdhani cheppi kotu vesukuni yekkadiki velthunnaav
1526,"01:13:38,609","01:13:39,960",speaker_9,రా? నీ పెళ్ళాంత తన lover తో కలపబోతున్నావ్.,raa? nee pellaantha thana lover tho kalapabothunnaav.
1527,"01:13:40,789","01:13:42,109",speaker_9,ఊహిస్తేనే vulgar గా ఉంది రా.,oohisthene vulgar gaa undhi raa.
1528,"01:13:44,050","01:13:44,289",speaker_27,మామా,maamaa
1529,"01:13:45,130","01:13:45,600",speaker_27,ఈ 2025,ee 2025
1530,"01:13:45,869","01:13:48,319",speaker_27,లో కూడా ఒక అమ్మాయి తను love చేసే అబ్బాయిని పెళ్లి చేసుకుంటే చంపేస్తా,lo koodaa oka ammaayi thanu love chese abbaayini pelli chesukunte champesthaa
1531,"01:13:48,369","01:13:49,380",speaker_27,"అని చెప్పే వాళ్ళ బాబు,","ani cheppe vaalla baabu,"
1532,"01:13:49,829","01:13:51,909",speaker_27,దాన్ని ఆలోచేసే ఈ society ఏరా vulgar ఓ.,dhaanni aalochese ee society yeraa vulgar o.
1533,"01:13:53,170","01:13:53,940",speaker_27,నేను కాదు.,nenu kaadhu.
1534,"01:14:28,109","01:14:28,829",speaker_8,గౌరవం ఎన్నడూ,gauravam yennadoo
1535,"01:14:29,689","01:14:30,909",speaker_27,నాకు నా గౌరవం కంటే,naaku naa gauravam kante
1536,"01:14:31,989","01:14:33,010",speaker_27,నీ ప్రాణమే ముఖ్యం.,nee praaname mukhyam.
1537,"01:15:19,779","01:15:20,800",speaker_6,పూజ గదికి తీసుకు వెళ్ళమ్మా.,pooja gadhiki theesuku vellammaa.
1538,"01:15:21,390","01:15:21,740",speaker_6,అల్లుడు,alludu
1539,"01:15:21,949","01:15:23,489",speaker_6,ఇది దేవుడి కొయ్య ఇల్లెల్లా ఉంది.,idhi dhevudi koyya illellaa undhi.
1540,"01:15:24,869","01:15:25,220",speaker_6,రామ్మా.,raammaa.
1541,"01:15:27,869","01:15:28,579",speaker_6,రండమ్మా రండి.,randammaa randi.
1542,"01:15:37,630","01:15:38,069",speaker_6,అమ్మ అమ్మ,amma amma
1543,"01:15:38,829","01:15:39,640",speaker_6,ఇప్పుడుకి ఏం మాట్లాడమ్మా,ippuduki yem maatlaadammaa
1544,"01:15:40,289","01:15:40,880",speaker_6,మన తరవాతరం,mana tharavaatharam
1545,"01:15:41,029","01:15:41,579",speaker_6,కూడా కలిసిపోయింది.,koodaa kalisipoyindhi.
1546,"01:15:42,759","01:15:43,470",speaker_6,ఇంకెన్నాలమో ఇలాగే,inkennaalamo ilaage
1547,"01:15:43,550","01:15:43,850",speaker_6,ఉంటాం.,untaam.
1548,"01:15:44,449","01:15:45,000",speaker_8,ఏం మాట్లాడమంటావయ్యా?,yem maatlaadamantaavayyaa?
1549,"01:15:47,210","01:15:48,640",speaker_8,మనసులో అంత దెగమే కుక్కునున్నాను.,manasulo antha dhegame kukkununnaanu.
1550,"01:15:50,470","01:15:50,960",speaker_8,నీ కూతురికే,nee koothurike
1551,"01:15:51,109","01:15:51,850",speaker_8,మర్యాద నీకు కాదు.,maryaadha neeku kaadhu.
1552,"01:15:57,099","01:15:57,770",speaker_6,భద్రంగా వెళ్ళండి,bhadhrangaa vellandi
1553,"01:15:57,850","01:15:58,200",speaker_6,త్యా,thyaa
1554,"01:15:58,510","01:15:59,689",speaker_27,అమ్మాయిని జాగ్రత్తగా చూసుకోండి.,ammaayini jaagraththagaa choosukondi.
1555,"01:16:00,710","01:16:00,989",speaker_8,గగన్,gagan
1556,"01:16:01,670","01:16:03,579",speaker_8,అమ్మ కొంగు పట్టుకుని తిరిగిన రోజులన్నీ వెళ్లిపోయాయి.,amma kongu pattukuni thirigina rojulannee vellipoyaayi.
1557,"01:16:04,949","01:16:05,940",speaker_8,ఇప్పుడు నువ్వొక అమ్మాయికి,ippudu nuvvoka ammaayiki
1558,"01:16:06,090","01:16:07,160",speaker_8,భర్తవి. బాధ్యతగా,bharthavi. baadhyathagaa
1559,"01:16:07,369","01:16:08,720",speaker_8,"ఉండాలి, అర్థం చేసుకోవాలి.","undaali, artham chesukovaali."
1560,"01:16:09,819","01:16:10,550",speaker_8,అన్నిటికంటే ముఖ్యం,annitikante mukhyam
1561,"01:16:12,069","01:16:12,900",speaker_8,అమ్మాయిని గౌరవంగా,ammaayini gauravangaa
1562,"01:16:13,130","01:16:13,480",speaker_8,చూసుకోవాలి.,choosukovaali.
1563,"01:16:14,710","01:16:16,200",speaker_8,నిన్నొక మంచి మనిషిగా పెంచానన్న,ninnoka manchi manishigaa penchaananna
1564,"01:16:16,409","01:16:16,760",speaker_8,గర్వమేరా,garvameraa
1565,"01:16:17,689","01:16:18,500",speaker_8,నాకున్న ఒకేఒక,naakunna okeoka
1566,"01:16:18,770","01:16:19,170",speaker_8,ఆస్తి.,aasthi.
1567,"01:16:20,449","01:16:21,000",speaker_8,అది కాపాడాలి.,adhi kaapaadaali.
1568,"01:16:21,989","01:16:22,340",speaker_8,సరేనా?,sarenaa?
1569,"01:16:33,819","01:16:34,139",speaker_6,ఏంటి ఈ,yenti ee
1570,"01:16:34,189","01:16:34,539",speaker_6,documents,documents
1571,"01:16:34,750","01:16:34,989",speaker_6,ఇవి?,ivi?
1572,"01:16:36,779","01:16:37,529",speaker_6,మామగారి gift.,maamagaari gift.
1573,"01:16:37,789","01:16:38,140",speaker_27,నాకెందుకు,naakendhuku
1574,"01:16:38,369","01:16:38,729",speaker_27,మామయ్యా?,maamayyaa?
1575,"01:16:39,310","01:16:39,989",speaker_6,నీకు కాదు అల్లుడు.,neeku kaadhu alludu.
1576,"01:16:40,779","01:16:41,470",speaker_8,నాకెందుకు నాన్నా?,naakendhuku naannaa?
1577,"01:16:42,210","01:16:42,960",speaker_6,నీకు కూడా కాదమ్మా.,neeku koodaa kaadhammaa.
1578,"01:16:46,829","01:16:47,860",speaker_6,పది నెలల్లో రాబోతున్న,padhi nelallo raabothunna
1579,"01:16:49,010","01:16:49,960",speaker_6,నా కుల వారసుడికి.,naa kula vaarasudiki.
1580,"01:16:52,279","01:16:53,149",speaker_6,వారసుడు రావడానికి,vaarasudu raavadaaniki
1581,"01:16:53,250","01:16:54,289",speaker_6,delay ఎకట్రా అయిందో.,delay yekatraa ayindho.
1582,"01:16:54,890","01:16:55,170",speaker_6,ఆ.,aa.
1583,"01:16:56,550","01:16:56,900",speaker_6,ఉమ్,um
1584,"01:16:57,750","01:16:58,100",speaker_6,తీసుకో,theesuko
1585,"01:16:58,850","01:16:59,200",speaker_6,రావాలి.,raavaali.
1586,"01:17:00,310","01:17:00,659",speaker_6,ఉమ్,um
1587,"01:17:15,189","01:17:15,539",speaker_6,ఆ.,aa.
1588,"01:17:17,689","01:17:18,149",speaker_6,ఎందుకు late?,yendhuku late?
1589,"01:17:19,879","01:17:20,590",speaker_27,ఎందుకు late,yendhuku late
1590,"01:17:20,670","01:17:20,949",speaker_27,అంటే?,ante?
1591,"01:17:21,329","01:17:22,279",speaker_6,ఏం close friend విరా,yem close friend viraa
1592,"01:17:23,010","01:17:23,940",speaker_6,time కి రావాలి కదా.,time ki raavaali kadhaa.
1593,"01:17:24,909","01:17:26,170",speaker_6,పాలు పొంగించిన తర్వాత వచ్చావ్.,paalu ponginchina tharvaatha vachhaav.
1594,"01:17:26,770","01:17:27,710",speaker_27,పాలు తాగడానికి వచ్చాను sir.,paalu thaagadaaniki vachhaanu sir.
1595,"01:17:28,010","01:17:28,939",speaker_6,పోరా తొందరపోయి తాగు.,poraa thondharapoyi thaagu.
1596,"01:17:28,989","01:17:29,210",speaker_27,Okay sir.,Okay sir.
1597,"01:17:30,029","01:17:31,210",speaker_6,అల్లుడే మొత్తం తాగేలా ఉన్నాడు.,allude moththam thaagelaa unnaadu.
1598,"01:17:31,369","01:17:31,850",speaker_27,తాగేస్తా sir.,thaagesthaa sir.
1599,"01:17:33,350","01:17:33,500",speaker_27,అన్న,anna
1600,"01:17:34,210","01:17:35,060",speaker_27,రేయ్ నువ్వు,rey nuvvu
1601,"01:17:35,199","01:17:35,949",speaker_27,నువ్వెందుకురా ఇక్కడికి వచ్చావ్?,nuvvendhukuraa ikkadiki vachhaav?
1602,"01:17:36,569","01:17:37,170",speaker_27,passport అన్నా.,passport annaa.
1603,"01:17:42,429","01:17:43,250",speaker_27,Two tickets for Thailand.,Two tickets for Thailand.
1604,"01:17:43,890","01:17:44,510",speaker_28,Which flight sir?,Which flight sir?
1605,"01:17:44,989","01:17:45,409",speaker_27,Next flight.,Next flight.
1606,"01:17:45,909","01:17:46,569",speaker_28,Return date sir?,Return date sir?
1607,"01:17:47,119","01:17:47,739",speaker_27,No return.,No return.
1608,"01:17:49,519","01:17:50,210",speaker_28,ఆ return,aa return
1609,"01:17:50,289","01:17:50,940",speaker_28,ticket compulsory,ticket compulsory
1610,"01:17:51,130","01:17:53,729",speaker_28,sir. On arrival visa మీద మీరు thirty days మాత్రమే Thailand లో,sir. On arrival visa meedha meeru thirty days maathrame Thailand lo
1611,"01:17:53,789","01:17:54,140",speaker_28,ఉండగలరు.,undagalaru.
1612,"01:17:54,369","01:17:54,720",speaker_28,అంతకుమించి,anthakuminchi
1613,"01:17:54,949","01:17:55,680",speaker_28,ఉంటే జైలే sir.,unte jaile sir.
1614,"01:17:56,449","01:17:56,819",speaker_28,దే దే దే దే,dhe dhe dhe dhe
1615,"01:17:57,460","01:17:58,679",speaker_28,ఇంకోసారి. ఉమ్,inkosaari. um
1616,"01:17:58,729","01:17:59,369",speaker_28,ఇప్పుడు పెట్టు.,ippudu pettu.
1617,"01:17:59,470","01:17:59,570",speaker_27,ఆ,aa
1618,"01:18:00,579","01:18:00,939",speaker_27,ఆ ఆ,aa aa
1619,"01:18:01,529","01:18:02,579",speaker_27,green light green light correct.,green light green light correct.
1620,"01:18:03,369","01:18:03,920",speaker_27,జైల్ okay.,jail okay.
1621,"01:18:05,029","01:18:06,170",speaker_28,Sorry sir not allowed.,Sorry sir not allowed.
1622,"01:18:07,839","01:18:08,539",speaker_28,మీరు foreign,meeru foreign
1623,"01:18:08,590","01:18:09,520",speaker_28,లో long stay ఉండాలంటే,lo long stay undaalante
1624,"01:18:10,090","01:18:11,060",speaker_28,work visa నే తీసుకోవాలి.,work visa ne theesukovaali.
1625,"01:18:11,729","01:18:13,350",speaker_27,సరే work visa తీసుకోవాలంటే ఏంటి procedure?,sare work visa theesukovaalante yenti procedure?
1626,"01:18:13,789","01:18:14,420",speaker_28,Job offers,Job offers
1627,"01:18:14,649","01:18:15,360",speaker_28,or responses,or responses
1628,"01:18:15,550","01:18:17,180",speaker_28,ఎవరైనా ఉంటే work visa తీసుకోవచ్చు.,yevarainaa unte work visa theesukovachhu.
1629,"01:18:18,289","01:18:20,030",speaker_28,మీకు foreign లో ఎవరైనా తెలిసిన వాళ్ళు ఉన్నారా?,meeku foreign lo yevarainaa thelisina vaallu unnaaraa?
1630,"01:18:27,890","01:18:28,029",speaker_8,థూ,thoo
1631,"01:18:29,409","01:18:30,829",speaker_8,నీకు తాళికి ఏంట్రా problem?,neeku thaaliki yentraa problem?
1632,"01:18:32,239","01:18:33,079",speaker_8,పోన్లేరా బాబు,ponleraa baabu
1633,"01:18:33,130","01:18:33,600",speaker_8,ఈ దిక్కుమాలిన,ee dhikkumaalina
1634,"01:18:33,829","01:18:34,789",speaker_8,పెళ్ళికి నేను రాలేదు.,pelliki nenu raaledhu.
