index,start_time,end_time,speaker,original_telugu,transliteration,Actors
2079,"01:07:39,286","01:07:39,945",speaker_14,ప్రశ్న నాకు,prashna naaku,
2080,"01:07:40,565","01:07:42,885",speaker_14,రాత్రి పగలు నిద్ర రాక చిత్రహింసలైనా.,raathri pagalu nidhra raaka chithrahimsalainaa.,
2081,"01:07:44,505","01:07:45,855",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు,oy pillaa naa valla kaadhu,
2082,"01:07:46,545","01:07:47,935",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు,oy pillaa naa valla kaadhu,
2083,"01:07:48,626","01:07:51,456",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు పిల్లా నా వల్ల కాదు నే తట్టుకోను,oy pillaa naa valla kaadhu pillaa naa valla kaadhu ne thattukonu,
2084,"01:07:51,755","01:07:52,335",speaker_14,ఇంత అందాన్ని.,intha andhaanni.,
2085,"01:07:53,905","01:07:54,255",speaker_14,ఓహ్,oh,
2086,"01:07:56,976","01:07:59,576",speaker_14,ఓహ్ ఏయ్ పిన్నిస్ కళ్ళు చూపి డిన్నిస్ ఒళ్ళు చూపి తీయొద్దు,oh yey pinnis kallu choopi dinnis ollu choopi theeyodhdhu,
2087,"01:07:59,806","01:08:00,596",speaker_14,నా యొక్క ప్రాణాన్ని.,naa yokka praanaanni.,
2088,"01:08:01,385","01:08:01,646",speaker_14,ఓ,o,
2089,"01:08:02,166","01:08:02,576",speaker_14,ఓ ఓ ఓ,o o o,
2090,"01:08:04,565","01:08:04,665",speaker_14,ఓ ఓ ఓ,o o o,
2091,"01:08:06,246","01:08:07,005",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o,
2092,"01:08:10,806","01:08:10,905",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o o o o o o o,
2093,"01:08:14,925","01:08:15,925",speaker_14,ఓ ఓ ఓ ఓ. హా,o o o o. haa,
2094,"01:08:16,666","01:08:17,016",speaker_14,పెదవిలో,pedhavilo,
2095,"01:08:43,576","01:08:44,466",speaker_14,ఉన్న ఎరుపు,unna yerupu,
2096,"01:08:45,395","01:08:45,945",speaker_14,కురులలో ఉన్న,kurulalo unna,
2097,"01:08:46,046","01:08:46,396",speaker_14,నలుపు,nalupu,
2098,"01:08:47,355","01:08:48,025",speaker_14,మనసులో ఉన్న,manasulo unna,
2099,"01:08:48,086","01:08:48,436",speaker_14,తెలుపు,thelupu,
2100,"01:08:48,865","01:08:49,216",speaker_14,నన్ను,nannu,
2101,"01:08:49,626","01:08:49,976",speaker_14,నన్నే,nanne,
2102,"01:08:50,445","01:08:50,796",speaker_14,కలుపు,kalupu,
2103,"01:08:51,555","01:08:52,185",speaker_33,నడుములో ఉన్న,nadumulo unna,
2104,"01:08:52,265","01:08:52,615",speaker_33,పెలుపు,pelupu,
2105,"01:08:53,595","01:08:54,265",speaker_33,నడకలో ఉన్న,nadakalo unna,
2106,"01:08:54,326","01:08:54,676",speaker_33,అలుపు,alupu,
2107,"01:08:55,715","01:08:56,336",speaker_33,వయసులో ఉన్న,vayasulo unna,
2108,"01:08:56,386","01:08:56,736",speaker_33,వెలుపు,velupu,
2109,"01:08:57,206","01:08:57,556",speaker_33,నన్నే,nanne,
2110,"01:08:57,886","01:08:58,236",speaker_33,నీలో,neelo,
2111,"01:08:58,685","01:08:59,036",speaker_33,నిలుపు,nilupu,
2112,"01:08:59,645","01:09:00,976",speaker_14,తూ మేరీ ప్రియా ప్రియా,thoo meree priyaa priyaa,
2113,"01:09:01,725","01:09:03,036",speaker_14,మే తేరా మియా మియా,me theraa miyaa miyaa,
2114,"01:09:03,786","01:09:04,676",speaker_14,ఏ తేరా వివాహ,ye theraa vivaaha,
2115,"01:09:05,086","01:09:06,685",speaker_14,ఏ దారియెన్ దారా రే మియా,ye dhaariyen dhaaraa re miyaa,
2116,"01:09:07,305","01:09:08,645",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు,oy pillaa naa valla kaadhu,
2117,"01:09:09,305","01:09:10,676",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు,oy pillaa naa valla kaadhu,
2118,"01:09:11,426","01:09:14,216",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు పిల్లా నా వల్ల కాదు నే తట్టుకోను,oy pillaa naa valla kaadhu pillaa naa valla kaadhu ne thattukonu,
2119,"01:09:14,515","01:09:15,096",speaker_14,ఇంత అందాన్ని,intha andhaanni,
2120,"01:09:19,426","01:09:22,336",speaker_33,హే బాబు నా తప్పు కాదు బాబు నా తప్పు కాదు అడిగేయి,he baabu naa thappu kaadhu baabu naa thappu kaadhu adigeyi,
2121,"01:09:22,485","01:09:23,356",speaker_33,నువ్వు మా అమ్మమ్మని,nuvvu maa ammammani,
2122,"01:09:24,926","01:09:25,506",speaker_14,ఓ ఓ ఓ ఓ,o o o o,
2123,"01:09:27,905","01:09:28,006",speaker_14,ఓ ఓ,o o,
2124,"01:09:29,405","01:09:29,506",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o,
2125,"01:09:31,246","01:09:31,346",speaker_14,ఓ ఓ ఓ,o o o,
2126,"01:09:58,935","01:09:59,246",speaker_14,ఓ ఓ,o o,
2127,"01:09:59,296","01:09:59,646",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o,
2128,"01:10:05,255","01:10:06,416",speaker_33,మ్మ్ సింగమై,mm singamai,
2129,"01:10:06,466","01:10:07,096",speaker_33,వెంట పడక,venta padaka,
2130,"01:10:08,175","01:10:08,746",speaker_33,సింగలై వెంగ,singalai venga,
2131,"01:10:08,865","01:10:09,216",speaker_33,పడక,padaka,
2132,"01:10:10,215","01:10:10,826",speaker_33,చీకటే చింత,cheekate chintha,
2133,"01:10:10,905","01:10:11,256",speaker_33,పడక,padaka,
2134,"01:10:11,666","01:10:12,016",speaker_33,ఒళ్లో,ollo,
2135,"01:10:12,445","01:10:12,796",speaker_33,వేసేయ్,vesey,
2136,"01:10:13,246","01:10:13,666",speaker_33,పడక,padaka,
2137,"01:10:13,725","01:10:14,476",speaker_14,ఏ గజ్జలా,ye gajjalaa,
2138,"01:10:14,765","01:10:15,115",speaker_14,గర్వమనకా,garvamanakaa,
2139,"01:10:16,415","01:10:17,565",speaker_14,గాజ్లా భర్వమనకా,gaajlaa bharvamanakaa,
2140,"01:10:18,495","01:10:19,725",speaker_14,కొలుసులా గొర్వమనకా,kolusulaa gorvamanakaa,
2141,"01:10:19,886","01:10:20,236",speaker_14,నాలో,naalo,
2142,"01:10:20,666","01:10:21,016",speaker_14,వేసేయ్,vesey,
2143,"01:10:21,466","01:10:21,816",speaker_14,మునక,munaka,
2144,"01:10:22,345","01:10:22,695",speaker_33,చేరరా,cheraraa,
2145,"01:10:22,985","01:10:23,725",speaker_33,సయ్యా సయ్యా,sayyaa sayyaa,
2146,"01:10:24,695","01:10:25,416",speaker_33,చెయ్యరా కిస్,cheyyaraa kis,
2147,"01:10:25,466","01:10:25,765",speaker_33,క్రియ,kriya,
2148,"01:10:26,735","01:10:27,595",speaker_33,చెంట్టుగా చేయెత్తి,chenttugaa cheyeththi,
2149,"01:10:27,645","01:10:27,996",speaker_33,చెప్పాలి,cheppaali,
2150,"01:10:28,225","01:10:28,576",speaker_33,అమ్మమ్మొక,ammammoka,
2151,"01:10:28,886","01:10:29,236",speaker_33,శుక్రియ,shukriya,
2152,"01:10:30,265","01:10:31,286",speaker_14,పిల్లా నా వల్ల కాదు,pillaa naa valla kaadhu,
2153,"01:10:31,915","01:10:32,645",speaker_14,ఆయ్ పిల్లా,aay pillaa,
2154,"01:10:32,725","01:10:33,436",speaker_14,నా వల్ల కాదు,naa valla kaadhu,
2155,"01:10:34,185","01:10:36,996",speaker_14,ఓయ్ పిల్లా నా వల్ల కాదు పిల్లా నా వల్ల కాదు నే తట్టుకోను,oy pillaa naa valla kaadhu pillaa naa valla kaadhu ne thattukonu,
2156,"01:10:37,365","01:10:37,856",speaker_14,ఇంత అందాన్ని.,intha andhaanni.,
2157,"01:10:39,405","01:10:39,605",speaker_14,ఓ,o,
2158,"01:10:41,466","01:10:41,685",speaker_14,ఓ,o,
2159,"01:10:42,185","01:10:45,096",speaker_33,హే బాబు నా తప్పు కాదు బాబు నా తప్పు కాదు అడిగేయి,he baabu naa thappu kaadhu baabu naa thappu kaadhu adigeyi,
2160,"01:10:45,225","01:10:46,115",speaker_33,నువ్వు మా అమ్మమ్మని,nuvvu maa ammammani,
2161,"01:10:47,105","01:10:47,275",speaker_14,ఓ ఓ,o o,
2162,"01:10:48,065","01:10:48,166",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o,
2163,"01:10:56,326","01:10:56,586",speaker_14,ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ ఓ,o o o o o o o o o o o o o o o,
2164,"01:10:56,636","01:10:56,736",speaker_33,మన,mana,
2165,"01:11:17,935","01:11:18,475",speaker_33,దందాలోకి బయటి,dhandhaaloki bayati,
2166,"01:11:18,525","01:11:19,336",speaker_33,వాడెవడో ఎంటర్ అయ్యాడు.,vaadevado yentar ayyaadu.,
2167,"01:11:19,926","01:11:22,076",speaker_33,మొన్న రసూల్ మనుషులు పోయారు నిన్న నా మనుషులు పోయారు.,monna rasool manushulu poyaaru ninna naa manushulu poyaaru.,
2168,"01:11:22,865","01:11:23,796",speaker_33,చాలా డబ్బులు ఆసయ్యాం.,chaalaa dabbulu aasayyaam.,
2169,"01:11:24,845","01:11:26,926",speaker_33,మనలో మనకి ఏమైనా ఉండొచ్చు అవన్నీ తర్వాత చూసుకుందాం.,manalo manaki yemainaa undochhu avannee tharvaatha choosukundhaam.,
2170,"01:11:27,985","01:11:29,956",speaker_33,ఇప్పుడు మనం కలిసి ఉంటేనే వాడిని వేయగలం.,ippudu manam kalisi untene vaadini veyagalam.,
2171,"01:11:30,905","01:11:31,776",speaker_33,అందుకే ఈ మీటింగ్.,andhuke ee meeting.,
2172,"01:11:31,966","01:11:32,316",speaker_14,మానడానికి,maanadaaniki,
2173,"01:11:32,485","01:11:33,036",speaker_14,సరే కొపతావ్,sare kopathaav,
2174,"01:11:33,225","01:11:34,376",speaker_14,కానీ వాడిని పట్టుకోవడం ఎలా?,kaanee vaadini pattukovadam yelaa?,
2175,"01:11:34,426","01:11:35,796",speaker_33,సిటీలో టాప్ మోస్ట్ ఇండస్ట్రియలిస్ట్,siteelo taap mosta్ indasta్riyalista్,
2176,"01:11:36,006","01:11:37,276",speaker_33,ఎంఎస్ ఆన్ని టార్గెట్ చేద్దాం.,yemes aanni taarget chedhdhaam.,
2177,"01:11:38,105","01:11:39,036",speaker_33,పెద్ద అమౌంట్ అడుగుదాం.,pedhdha amaunt adugudhaam.,
2178,"01:11:40,645","01:11:42,076",speaker_33,ఆ అమౌంట్ కోసం కచ్చితంగా,aa amaunt kosam kachhithangaa,
2179,"01:11:42,365","01:11:42,876",speaker_33,వాడు వస్తాడు.,vaadu vasthaadu.,
2180,"01:11:43,586","01:11:43,936",speaker_33,దొరుకుతాడు.,dhorukuthaadu.,
2181,"01:11:52,835","01:11:53,536",speaker_14,హే పోడి,he podi,
2182,"01:11:53,586","01:11:53,926",speaker_14,పోడి పోడి,podi podi,
2183,"01:11:54,426","01:11:54,776",speaker_14,పోడి.,podi.,
2184,"01:11:57,185","01:11:57,466",speaker_14,హలో,halo,
2185,"01:12:02,246","01:12:03,776",speaker_33,గన్ జామ్ అవ్వటం వల్ల బతికిపోయాను,gan jaam avvatam valla bathikipoyaanu,
2186,"01:12:03,916","01:12:04,756",speaker_33,అనుకుంటున్నావ్ కదూ.,anukuntunnaav kadhoo.,
2187,"01:12:05,265","01:12:06,516",speaker_33,దాన్ని జామ్ చేసి పంపించింది,dhaanni jaam chesi pampinchindhi,
2188,"01:12:06,725","01:12:07,076",speaker_33,నేనే.,nene.,
2189,"01:12:07,786","01:12:09,076",speaker_14,అది ఆ వచ్చినోడికి కూడా తెలీదు.,adhi aa vachhinodiki koodaa theleedhu.,
2190,"01:12:09,805","01:12:10,496",speaker_14,నీకేం కావాలి?,neekem kaavaali?,
2191,"01:12:10,746","01:12:11,396",speaker_33,ఐదు కోట్లు.,aidhu kotlu.,
2192,"01:12:12,485","01:12:12,836",speaker_33,ఈసారి,eesaari,
2193,"01:12:13,065","01:12:13,916",speaker_33,గన్ జామ్ అవ్వదు.,gan jaam avvadhu.,
2194,"01:12:14,105","01:12:14,456",speaker_14,ఇస్తాను.,isthaanu.,
2195,"01:12:14,706","01:12:15,316",speaker_14,ఎక్కడికి తేవాలి?,yekkadiki thevaali?,
2196,"01:12:15,685","01:12:17,136",speaker_33,అత్తాపూర్ సిగ్ ఫ్యాక్టరీకి రా.,aththaapoor sig phyaaktareeki raa.,
2197,"01:12:30,716","01:12:30,905",speaker_14,హలో,halo,
2198,"01:12:31,286","01:12:32,466",speaker_33,నర్సి ఫాలో అవుతున్నావ్ కదా,narsi phaalo avuthunnaav kadhaa,
2199,"01:12:32,826","01:12:33,676",speaker_14,ఆహ్ తున్నా తున్నా,aah thunnaa thunnaa,
2200,"01:12:33,865","01:12:34,655",speaker_33,ఎటువంటి పరిస్థితుల్లోనూ,yetuvanti paristhithullonoo,
2201,"01:12:34,926","01:12:35,416",speaker_33,మిస్ అవ్వకూడదు.,mis avvakoodadhu.,
2202,"01:12:35,865","01:12:36,796",speaker_33,చాలా పెద్ద డీల్.,chaalaa pedhdha deel.,
2203,"01:12:37,006","01:12:37,796",speaker_33,నీతో నేను చేస్తున్న,neetho nenu chesthunna,
2204,"01:12:38,126","01:12:38,796",speaker_33,లాస్ట్ డీల్.,laasta్ deel.,
2205,"01:13:13,175","01:13:13,666",speaker_14,ఫైవ్ సి,phaiv si,
2206,"01:13:14,706","01:13:15,006",speaker_33,తూ చెల్,thoo chel,
2207,"01:13:21,345","01:13:22,436",speaker_14,ఏంటి వీడు ఇంకా రాలేదు.,yenti veedu inkaa raaledhu.,
2208,"01:13:25,675","01:13:26,135",speaker_14,రేయ్ ఆ,rey aa,
2209,"01:13:26,185","01:13:26,536",speaker_14,పంతులుగాడు,panthulugaadu,
2210,"01:13:26,655","01:13:27,006",speaker_14,ఉన్నాడా?,unnaadaa?,
2211,"01:13:36,890","01:13:37,920",speaker_24,అన్న వాడు లేడన్న,anna vaadu ledanna,
2212,"01:13:38,289","01:13:38,789",speaker_24,ఎస్కేప్ అయ్యాడు,yeskep ayyaadu,
2213,"01:13:39,189","01:13:40,140",speaker_34,ఎలా ఎస్కేప్ అయ్యాడు?,yelaa yeskep ayyaadu?,
2214,"01:13:40,710","01:13:41,640",speaker_35,ఎందుకు tension పడతావ్?,yendhuku tension padathaav?,
2215,"01:13:41,890","01:13:42,620",speaker_35,వాడు ఎక్కడికో వస్తాడుగా.,vaadu yekkadiko vasthaadugaa.,
2216,"01:13:45,949","01:13:46,300",speaker_35,వచ్చాడు.,vachhaadu.,
2217,"01:13:49,350","01:13:50,180",speaker_34,వచ్చినందుకు thanks.,vachhinandhuku thanks.,
2218,"01:14:07,869","01:14:08,960",speaker_34,ఏంట్రా పంతులుగా,yentraa panthulugaa,
2219,"01:14:09,168","01:14:11,400",speaker_34,పూజలు చేస్తూ silent గా murders చేస్తూ,poojalu chesthoo silent gaa murders chesthoo,
2220,"01:14:11,710","01:14:12,780",speaker_34,మమ్మల్ని ఏదో వాళ్ళని చేద్దామనుకున్నావ్,mammalni yedho vaallani chedhdhaamanukunnaav,
2221,"01:14:13,130","01:14:13,399",speaker_34,రా.,raa.,
2222,"01:14:13,449","01:14:13,800",speaker_35,పూజలా?,poojalaa?,
2223,"01:14:14,710","01:14:16,000",speaker_35,నీకు shock లో mind దుబ్బినట్టుంది.,neeku shock lo mind dhubbinattundhi.,
